1,3.380000
2,6.920000
3,10.340000
4,13.470000
5,16.699999
6,19.670000
7,22.550001
8,25.410000
9,28.570000
10,31.610001
11,34.590000
12,37.580002
13,40.549999
14,43.160000
15,45.989998
16,48.410000
17,50.950005
18,53.670002
19,56.239998
20,58.569996
21,60.820000
22,63.010002
23,65.060005
24,67.000000
25,68.919998
26,70.690002
27,72.229996
28,73.529999
29,74.849998
30,76.000000
31,77.060005
32,78.059998
33,78.959999
34,79.809998
35,80.580002
36,81.480003
37,82.139999
38,82.660004
39,83.150002
40,83.639999
41,84.110001
42,84.650002
43,85.039993
44,85.369995
45,85.579994
46,85.930000
47,86.220001
48,86.510002
49,86.799995
50,86.979996
51,87.269997
52,87.540001
53,87.779999
54,88.150002
55,88.349998
56,88.620003
57,88.900002
58,89.120003
59,89.330002
60,89.590004
61,89.760002
62,90.040001
63,90.309998
64,90.570000
65,90.919998
66,91.169998
67,91.419998
68,91.629997
69,91.930000
70,92.169998
71,92.400002
72,92.680000
73,93.010002
74,93.199997
75,93.449997
76,93.660004
77,93.870003
78,94.080002
79,94.340004
80,94.559998
81,94.800003
82,95.040001
83,95.270004
84,95.529999
85,95.730003
86,95.959999
87,96.120003
88,96.320000
89,96.540001
90,96.770004
91,97.080002
92,97.299995
93,97.470001
94,97.709999
95,98.029999
96,98.279999
97,98.439995
98,98.619995
99,98.809998
100,99.000000
