1,3.380000
2,6.900000
3,10.310000
4,13.700000
5,16.920000
6,20.020000
7,23.010000
8,26.140001
9,29.510000
10,32.670002
11,35.810001
12,38.750000
13,41.830002
14,44.560001
15,47.260002
16,50.239998
17,52.850002
18,55.589996
19,58.180000
20,60.829998
21,63.380005
22,65.510002
23,67.389999
24,69.690002
25,71.340004
26,72.790001
27,74.790001
28,76.110001
29,77.180000
30,78.220001
31,79.229996
32,80.080002
33,80.870003
34,81.320000
35,82.029999
36,82.470001
37,82.849998
38,83.389999
39,83.760002
40,84.120003
41,84.309998
42,84.750000
43,85.019997
44,85.439995
45,85.629997
46,85.959999
47,86.159996
48,86.409996
49,86.760002
50,86.979996
51,87.150002
52,87.580002
53,87.730003
54,88.029999
55,88.270004
56,88.480003
57,88.820000
58,89.000000
59,89.279999
60,89.550003
61,89.880005
62,90.150002
63,90.349998
64,90.650002
65,90.830002
66,91.040001
67,91.320000
68,91.579994
69,91.889999
70,92.180000
71,92.510002
72,92.699997
73,92.900002
74,93.120003
75,93.419998
76,93.559998
77,93.849998
78,94.239998
79,94.459999
80,94.500000
81,94.790001
82,94.919998
83,95.169998
84,95.380005
85,95.550003
86,95.690002
87,96.090004
88,96.360001
89,96.490005
90,96.910004
91,97.059998
92,97.330002
93,97.489998
94,97.619995
95,97.919998
96,98.229996
97,98.529999
98,98.570000
99,98.860001
100,99.000000
