1,3.380000
2,6.880000
3,10.160000
4,13.160001
5,16.350000
6,19.120001
7,21.750000
8,25.170002
9,27.869999
10,30.109999
11,32.939999
12,35.410000
13,37.980000
14,40.619999
15,42.719997
16,44.760002
17,46.669998
18,48.719997
19,51.070000
20,52.560001
21,54.439999
22,55.589996
23,57.400002
24,58.869999
25,60.490002
26,61.849998
27,62.870003
28,64.120003
29,65.200005
30,66.409996
31,67.330002
32,68.440002
33,69.290001
34,70.400002
35,71.279999
36,72.099998
37,72.889999
38,73.669998
39,74.220001
40,74.809998
41,75.559998
42,76.320000
43,76.720001
44,77.610001
45,78.020004
46,78.599998
47,79.369995
48,80.049995
49,80.769997
50,81.300003
51,82.050003
52,82.419998
53,82.860001
54,83.250000
55,83.740005
56,83.950005
57,84.510002
58,84.729996
59,85.169998
60,85.570000
61,86.040001
62,86.470001
63,86.879997
64,87.449997
65,87.940002
66,88.290001
67,88.590004
68,89.060005
69,89.370003
70,89.720001
71,89.830002
72,90.570000
73,90.690002
74,91.029999
75,91.439995
76,91.589996
77,92.150002
78,92.589996
79,93.049995
80,93.360001
81,93.570000
82,93.930000
83,94.379997
84,94.430000
85,94.880005
86,94.980003
87,95.050003
88,95.560005
89,95.779999
90,96.070000
91,96.450005
92,96.730003
93,97.339996
94,97.479996
95,97.669998
96,97.729996
97,98.279999
98,98.279999
99,98.659996
100,99.000000
