1,1.000000
2,1.930000
3,2.900000
4,3.810000
5,4.750000
6,5.750000
7,6.720000
8,7.650000
9,8.550000
10,9.660001
11,10.660000
12,11.469999
13,12.470000
14,13.600000
15,14.570000
16,15.459999
17,16.360001
18,17.270000
19,18.260000
20,19.490000
21,20.460001
22,21.510000
23,22.460001
24,23.600000
25,24.539999
26,25.590000
27,26.719999
28,27.590000
29,28.520000
30,29.490000
31,30.590000
32,31.549999
33,32.580002
34,33.529999
35,34.560001
36,35.490002
37,36.459999
38,37.590000
39,38.690002
40,39.639999
41,40.570000
42,41.580002
43,42.459999
44,43.549999
45,44.620003
46,45.509998
47,46.340000
48,47.700001
49,48.949997
50,49.840000
51,50.919998
52,51.799999
53,52.799999
54,53.759998
55,54.630001
56,55.709999
57,56.620003
58,57.550003
59,58.399998
60,59.539997
61,60.520000
62,61.519997
63,62.459999
64,63.669998
65,64.750000
66,65.690002
67,66.589996
68,67.559998
69,68.660004
70,69.650002
71,70.630005
72,71.639999
73,72.719994
74,73.650002
75,74.650002
76,75.690002
77,76.750000
78,77.770004
79,78.750000
80,79.809998
81,80.779999
82,81.879997
83,82.669998
84,83.670006
85,84.669998
86,85.729996
87,86.779999
88,87.669998
89,88.550003
90,89.639999
91,90.629997
92,91.599998
93,92.510002
94,93.510002
95,94.430000
96,95.190002
97,96.190002
98,97.180000
99,98.029999
100,99.000000
