1,1.000000
2,1.930000
3,3.140000
4,4.010000
5,4.710000
6,5.710000
7,6.770000
8,7.760000
9,8.590000
10,9.530000
11,10.750000
12,11.540000
13,12.540001
14,13.930000
15,14.630000
16,15.770000
17,16.370001
18,17.320000
19,18.230000
20,19.390001
21,20.410000
22,22.020000
23,23.360001
24,23.630001
25,24.080000
26,25.450001
27,26.510000
28,27.570000
29,28.780001
30,29.319998
31,30.759998
32,31.940001
33,32.580002
34,33.199997
35,34.490002
36,36.169998
37,36.180000
38,37.730000
39,39.049999
40,40.220001
41,40.439999
42,41.270000
43,43.439999
44,43.590000
45,44.740002
46,45.639999
47,46.660000
48,47.459999
49,49.129997
50,49.970001
51,50.980003
52,50.980003
53,52.670002
54,53.469997
55,54.320000
56,55.159996
57,56.169998
58,57.700001
59,58.469997
60,59.399998
61,59.590000
62,62.000000
63,62.139999
64,63.510002
65,64.450005
66,64.660004
67,66.519997
68,67.159996
69,68.169998
70,68.919998
71,70.740005
72,70.209999
73,72.190002
74,73.040001
75,73.540001
76,75.029999
77,75.830002
78,76.529999
79,77.470001
80,78.849998
81,79.269997
82,80.110001
83,81.190002
84,82.300003
85,83.630005
86,84.899994
87,85.119995
88,86.320000
89,87.230003
90,88.190002
91,89.000000
92,89.880005
93,90.690002
94,91.779999
95,92.489998
96,93.180000
97,94.400002
98,94.630005
99,94.279999
100,94.349998
