1,3.380000
2,6.920000
3,10.230000
4,13.300000
5,16.080000
6,19.370001
7,22.030001
8,24.940001
9,27.340000
10,30.459999
11,32.770000
12,36.099998
13,38.350002
14,39.980000
15,42.559998
16,44.380001
17,46.590000
18,48.520000
19,50.500000
20,53.039997
21,53.640003
22,56.010002
23,57.040001
24,59.090000
25,59.960003
26,62.290001
27,62.730003
28,64.470001
29,65.020004
30,67.599998
31,68.120003
32,68.940002
33,68.580002
34,70.270004
35,71.400002
36,71.270004
37,72.279999
38,73.220001
39,74.150002
40,75.059998
41,75.029999
42,75.430000
43,77.160004
44,76.959999
45,77.690002
46,78.020004
47,79.139999
48,79.369995
49,80.129997
50,80.159996
51,81.209999
52,81.690002
53,81.639999
54,83.120003
55,83.320000
56,83.150002
57,84.529999
58,84.449997
59,84.739998
60,85.320000
61,85.889999
62,86.110001
63,86.610001
64,87.250000
65,87.059998
66,87.480003
67,87.480003
68,88.690002
69,88.750000
70,89.349998
71,89.850006
72,89.970001
73,90.139999
74,90.529999
75,90.349998
76,91.250000
77,91.409996
78,92.189995
79,91.629997
80,92.400002
81,92.580002
82,92.699997
83,93.730003
84,93.629997
85,93.550003
86,93.889999
87,94.190002
88,93.870003
89,94.709999
90,93.989998
91,95.279999
92,94.940002
93,95.190002
94,95.420006
95,95.610001
96,95.870003
97,96.620003
98,96.639999
99,96.680000
100,96.370003
